Data,Ultimo,Abertura,Maxima,Minima
05/15/2014,"2,2201","2,2025","2,2283","2,2025"
05/14/2014,"2,2015","2,2145","2,2206","2,2008"
05/13/2014,"2,2143","2,2146","2,2196","2,2045"
05/12/2014,"2,2135","2,2184","2,221","2,2085"
05/09/2014,"2,2123","2,217","2,2249","2,2099"
05/08/2014,"2,214","2,2158","2,2195","2,1997"
05/07/2014,"2,216","2,2298","2,235","2,2137"
05/06/2014,"2,2289","2,2445","2,245","2,2211"
05/05/2014,"2,2429","2,2297","2,2494","2,2201"
05/02/2014,"2,2197","2,2319","2,2443","2,2132"
05/01/2014,"2,233","2,2338","2,234","2,2332"
04/30/2014,"2,232","2,2363","2,2583","2,2267"
04/29/2014,"2,2356","2,223","2,2368","2,2058"
04/28/2014,"2,223","2,2421","2,2459","2,2205"
04/25/2014,"2,2435","2,2138","2,247","2,2116"
04/24/2014,"2,213","2,2216","2,2286","2,2116"
04/23/2014,"2,2205","2,2383","2,2487","2,2204"
04/22/2014,"2,2372","2,236","2,2504","2,2342"
04/21/2014,"2,236","2,237","2,237","2,237"
04/18/2014,"2,237","2,2378","2,2415","2,235"
04/17/2014,"2,2373","2,2439","2,256","2,2325"
04/16/2014,"2,243","2,2327","2,246","2,2234"
04/15/2014,"2,2324","2,2143","2,2405","2,2121"
04/14/2014,"2,213","2,2183","2,2226","2,2057"
04/11/2014,"2,2172","2,2069","2,2236","2,1969"
04/10/2014,"2,206","2,1863","2,2072","2,1814"
04/09/2014,"2,1854","2,2015","2,2195","2,1857"
04/08/2014,"2,2009","2,2193","2,2195","2,1927"
04/07/2014,"2,2184","2,2363","2,2489","2,2119"
04/04/2014,"2,2354","2,2793","2,2795","2,2346"
04/03/2014,"2,2788","2,2685","2,2889","2,2685"
04/02/2014,"2,2685","2,2614","2,2768","2,2591"
04/01/2014,"2,2603","2,2721","2,2761","2,2525"
03/31/2014,"2,2714","2,2634","2,2755","2,2491"
03/28/2014,"2,2609","2,2592","2,2709","2,2478"
03/27/2014,"2,2583","2,3033","2,3087","2,257"
03/26/2014,"2,3037","2,3115","2,3202","2,2923"
03/25/2014,"2,3108","2,3235","2,3316","2,2985"
03/24/2014,"2,322","2,3236","2,3343","2,3133"
03/21/2014,"2,3237","2,3281","2,3328","2,315"
03/20/2014,"2,3269","2,3478","2,3575","2,32"
03/19/2014,"2,3473","2,3351","2,3541","2,3247"
03/18/2014,"2,334","2,3491","2,3605","2,3331"
03/17/2014,"2,3485","2,3469","2,3573","2,3421"
03/14/2014,"2,346","2,3641","2,3766","2,3457"
03/13/2014,"2,3636","2,3553","2,3678","2,3375"
03/12/2014,"2,3523","2,3638","2,3741","2,3526"
03/11/2014,"2,3639","2,3496","2,3687","2,3378"
03/10/2014,"2,3491","2,3455","2,3566","2,3263"
03/07/2014,"2,3403","2,3235","2,3503","2,3221"
03/06/2014,"2,3225","2,3171","2,3249","2,2998"
03/05/2014,"2,3178","2,341","2,341","2,3143"
03/04/2014,"2,3406","2,3431","2,3438","2,3412"
03/03/2014,"2,3438","2,3384","2,3442","2,3384"
02/28/2014,"2,3381","2,3186","2,3476","2,3183"
02/27/2014,"2,3217","2,351","2,357","2,3182"
02/26/2014,"2,3495","2,3422","2,3575","2,3338"
02/25/2014,"2,3408","2,3411","2,3454","2,3278"
02/24/2014,"2,339","2,3471","2,3536","2,327"
02/21/2014,"2,3453","2,3691","2,3781","2,3417"
02/20/2014,"2,3701","2,3976","2,3976","2,3631"
02/19/2014,"2,3937","2,396","2,4126","2,3846"
02/18/2014,"2,395","2,3886","2,4018","2,3841"
02/17/2014,"2,389","2,3856","2,393","2,3779"
02/14/2014,"2,3888","2,3946","2,3995","2,3789"
02/13/2014,"2,3933","2,4261","2,4341","2,3924"
02/12/2014,"2,425","2,4002","2,4273","2,3974"
02/11/2014,"2,4","2,4096","2,4186","2,3955"
02/10/2014,"2,408","2,3812","2,4114","2,3806"
02/07/2014,"2,3797","2,3815","2,394","2,3696"
02/06/2014,"2,382","2,3986","2,4139","2,3773"
02/05/2014,"2,3981","2,4094","2,42","2,3925"
02/04/2014,"2,4053","2,4307","2,4384","2,405"
02/03/2014,"2,4397","2,4127","2,4406","2,4001"
01/31/2014,"2,4122","2,4086","2,4377","2,3909"
01/30/2014,"2,4113","2,4371","2,4442","2,408"
01/29/2014,"2,4347","2,4226","2,4508","2,4226"
01/28/2014,"2,4258","2,4236","2,4305","2,4037"
01/27/2014,"2,4205","2,401","2,4292","2,3903"
01/24/2014,"2,3977","2,4001","2,4329","2,3937"
01/23/2014,"2,3956","2,3726","2,4059","2,3681"
01/22/2014,"2,3723","2,3606","2,3769","2,3538"
01/21/2014,"2,3573","2,3436","2,3684","2,341"
01/20/2014,"2,344","2,3428","2,3445","2,3276"
01/17/2014,"2,3423","2,3617","2,3661","2,3393"
01/16/2014,"2,3633","2,3601","2,3782","2,3445"
01/15/2014,"2,3603","2,3501","2,3609","2,3403"
01/14/2014,"2,3501","2,3574","2,3684","2,3481"
01/13/2014,"2,3595","2,3616","2,3629","2,3387"
01/10/2014,"2,3582","2,3906","2,3976","2,3569"
01/09/2014,"2,3902","2,3951","2,404","2,3893"
01/08/2014,"2,3964","2,3726","2,4005","2,3678"
01/07/2014,"2,372","2,3806","2,3806","2,3553"
01/06/2014,"2,3759","2,3811","2,3859","2,3709"
01/03/2014,"2,376","2,3791","2,3892","2,3682"
01/02/2014,"2,3874","2,3781","2,4099","2,3774"
01/01/2014,"2,3618","2,3618","2,3618","2,3618"
12/31/2013,"2,3618","2,3621","2,3621","2,3621"
12/30/2013,"2,3619","2,3385","2,3655","2,3261"
12/27/2013,"2,3382","2,3591","2,3591","2,3349"
12/26/2013,"2,351","2,3571","2,3648","2,3459"
12/25/2013,"2,3568","2,357","2,3571","2,357"
12/24/2013,"2,3568","2,3571","2,3575","2,357"
12/23/2013,"2,3568","2,3877","2,3883","2,3569"
12/20/2013,"2,3874","2,3568","2,3896","2,3568"
12/19/2013,"2,353","2,3318","2,3621","2,3313"
12/18/2013,"2,326","2,3196","2,3636","2,3152"
12/17/2013,"2,3191","2,3306","2,331","2,3143"
12/16/2013,"2,3276","2,3325","2,3355","2,3088"
12/13/2013,"2,3295","2,3351","2,3406","2,3265"
12/12/2013,"2,332","2,3415","2,3515","2,3245"
12/11/2013,"2,341","2,3066","2,3442","2,3066"
12/10/2013,"2,3087","2,3181","2,3198","2,3044"
12/09/2013,"2,3195","2,331","2,3323","2,3151"
12/06/2013,"2,3255","2,3571","2,375","2,3213"
12/05/2013,"2,3609","2,3911","2,396","2,3527"
12/04/2013,"2,3912","2,3758","2,3925","2,3629"
12/03/2013,"2,3756","2,3541","2,3798","2,3488"
12/02/2013,"2,3557","2,3362","2,3591","2,3326"
11/29/2013,"2,3355","2,3181","2,341","2,3102"
11/28/2013,"2,3173","2,33","2,3438","2,3122"
11/27/2013,"2,329","2,2946","2,3319","2,2937"
11/26/2013,"2,2964","2,2838","2,3081","2,2838"
11/25/2013,"2,2835","2,2815","2,297","2,2777"
11/22/2013,"2,278","2,3056","2,3171","2,2763"
11/21/2013,"2,3055","2,2703","2,3175","2,2703"
11/20/2013,"2,271","2,2713","2,2736","2,2693"
11/19/2013,"2,2705","2,2638","2,2798","2,2503"
11/18/2013,"2,2625","2,319","2,319","2,262"
11/15/2013,"2,3187","2,3141","2,319","2,3128"
11/14/2013,"2,313","2,3343","2,3393","2,3128"
11/13/2013,"2,3325","2,3331","2,3398","2,3196"
11/12/2013,"2,333","2,3309","2,349","2,323"
11/11/2013,"2,33","2,314","2,3438","2,3024"
11/08/2013,"2,3135","2,3057","2,3448","2,2945"
11/07/2013,"2,305","2,2881","2,3137","2,2703"
11/06/2013,"2,2845","2,2823","2,2977","2,269"
11/05/2013,"2,282","2,2466","2,2948","2,2439"
11/04/2013,"2,2451","2,2542","2,255","2,2368"
11/01/2013,"2,2564","2,235","2,2633","2,235"
10/31/2013,"2,239","2,184","2,2413","2,1839"
10/30/2013,"2,1835","2,185","2,1974","2,1801"
10/29/2013,"2,184","2,1805","2,1859","2,1742"
10/28/2013,"2,1795","2,189","2,189","2,1782"
10/25/2013,"2,187","2,2035","2,2045","2,18"
10/24/2013,"2,203","2,1913","2,2092","2,1909"
10/23/2013,"2,1878","2,1725","2,1914","2,1723"
10/22/2013,"2,172","2,1735","2,1901","2,1641"
10/21/2013,"2,173","2,1689","2,1829","2,1663"
10/18/2013,"2,1685","2,1524","2,1794","2,1467"
10/17/2013,"2,152","2,1803","2,1821","2,1508"
10/16/2013,"2,18","2,1778","2,1853","2,1546"
10/15/2013,"2,1769","2,1818","2,191","2,1759"
10/14/2013,"2,1813","2,179","2,1946","2,164"
10/11/2013,"2,173","2,1801","2,188","2,1725"
10/10/2013,"2,1796","2,2068","2,2076","2,1685"
10/09/2013,"2,2065","2,2112","2,215","2,1995"
10/08/2013,"2,2109","2,2047","2,2119","2,1946"
10/07/2013,"2,2044","2,2071","2,2208","2,2012"
10/04/2013,"2,2114","2,2076","2,2133","2,1979"
10/03/2013,"2,206","2,1913","2,214","2,1909"
10/02/2013,"2,1906","2,216","2,2245","2,1911"
10/01/2013,"2,2149","2,2163","2,2306","2,1965"
09/30/2013,"2,2156","2,2566","2,26","2,2097"
09/27/2013,"2,2515","2,2459","2,265","2,244"
09/26/2013,"2,2451","2,2324","2,2492","2,2151"
09/25/2013,"2,2321","2,1991","2,2351","2,1976"
09/24/2013,"2,2005","2,1985","2,2131","2,1874"
09/23/2013,"2,198","2,2102","2,2165","2,1948"
09/20/2013,"2,2097","2,2026","2,222","2,1905"
09/19/2013,"2,2021","2,184","2,2167","2,1792"
09/18/2013,"2,1855","2,2548","2,259","2,183"
09/17/2013,"2,2555","2,284","2,2858","2,2523"
09/16/2013,"2,2839","2,2503","2,2855","2,248"
09/13/2013,"2,2793","2,2748","2,2874","2,2685"
09/12/2013,"2,274","2,2768","2,2896","2,2689"
