date;price;market_cap;total_volume
03/06/2024;6,774,001,690,222,470;13,359,305,706,897,100;16,137,350,587,750,400
04/06/2024;6,880,829,368,590,540;13,554,848,201,070,800;29,862,293,749,910,600
05/06/2024;7,060,001,116,676,080;13,908,534,969,504,300;31,561,053,725,144,500
06/06/2024;7,118,459,943,059,190;14,002,977,352,271,900;32,560,403,314,989,100
07/06/2024;7,075,958,819,301,430;1,394,881,646,977,520;23,612,879,689,560,900
08/06/2024;6,932,536,238,847,220;1,366,366,925,856,500;18,597,495,569,911,500
09/06/2024;693,151,041,233,966;13,660,656,996,643,100;10,688,301,508,476,200
10/06/2024;6,965,416,073,760,350;1,372,556,186,704,500;10,461,044,041,080,100
11/06/2024;6,949,317,760,915,730;13,693,788,885,435,300;1,933,586,677,367,520
12/06/2024;6,732,915,232,724,320;13,276,650,281,802,700;3,851,304,438,260,800
13/06/2024;6,822,451,967,501,990;13,452,443,106,066,800;3,602,780,955,145,210
14/06/2024;6,670,031,696,564,370;13,171,614,154,346,900;29,654,777,884,381,100
15/06/2024;6,601,107,873,713,730;13,019,494,100,963,400;27,966,992,832,749,600
16/06/2024;661,904,874,891,135;13,043,703,149,179,700;13,472,726,244,723,000
17/06/2024;6,661,553,782,131,760;13,138,493,917,569,700;12,650,130,203,722,800
18/06/2024;6,646,038,897,909,950;13,093,293,773,727,700;29,409,728,999,276,000
19/06/2024;65,109,314,812,190,400;1,282,295,865,979,060;4,138,697,205,031,830
20/06/2024;6,490,707,460,760,310;12,786,997,633,410,700;21,680,698,980,889,100
21/06/2024;6,484,467,441,797,760;12,793,171,168,213,700;2,600,155,147,484,420
22/06/2024;64,071,624,284,709,600;12,632,587,466,352,800;2,469,431,019,890,940
23/06/2024;6,423,990,348,813,140;12,663,360,928,908,700;634,060,668,624,879
24/06/2024;6,322,135,738,437,470;12,481,888,776,582,300;10,748,270,931,518,700
25/06/2024;6,036,323,497,529,620;11,889,646,703,694,000;4,203,655,310,689,020
26/06/2024;61,770,413,870,095,300;12,179,350,127,398,100;21,105,562,261,648,500
27/06/2024;6,074,989,619,402,010;1,198,205,485,427,560;22,908,540,918,971,200
28/06/2024;6,156,264,532,550,030;12,139,319,857,198,000;18,855,138,893,067,600
29/06/2024;6,031,709,697,945,110;11,895,698,601,709,400;24,399,416,695,150,100
30/06/2024;6,086,444,316,193,420;1,199,792,912,680,840;11,435,110,883,886,700
01/07/2024;6,273,439,383,945,470;12,366,767,108,884,800;17,373,592,048,120,400
02/07/2024;6,281,982,226,921,840;1,238,799,172,479,870;25,573,074,910,689,600
03/07/2024;620,425,650,371,006;12,229,018,579,410,500;18,100,530,101,689,400
04/07/2024;6,024,468,076,433,090;11,869,371,703,149,200;3,034,869,242,702,440
05/07/2024;5,718,917,412,408,630;11,301,216,689,910,500;4,311,200,539,493,110
06/07/2024;5,673,986,285,107,200;11,184,906,667,784,500;600,813,575,832,773
07/07/2024;582,304,841,542,266;1,147,176,330,416,140;21,293,913,670,919,900
08/07/2024;558,803,753,776,708;11,004,520,839,277,000;20,211,914,621,326,400
09/07/2024;56,665,140,733,520,200;1,117,615,464,651,680;4,161,426,690,830,460
10/07/2024;5,798,830,351,208,400;11,447,946,881,869,600;28,413,854,577,262,700
11/07/2024;57,704,202,284,462,800;11,393,506,818,225,800;25,987,656,347,278,500
12/07/2024;57,388,192,479,166,600;1,130,276,546,536,140;29,196,653,598,752,600
13/07/2024;5,789,928,895,749,590;11,415,673,754,061,900;25,504,482,306,198,900
14/07/2024;5,915,271,913,887,280;11,683,717,877,257,100;16,765,547,593,243,200
15/07/2024;6,094,232,773,996,290;1,204,059,167,828,700;2,129,552,056,365,440
16/07/2024;6,483,548,973,321,570;12,778,069,938,305,100;37,810,068,492,862,400
17/07/2024;6,516,223,625,234,350;12,848,995,381,751,800;4,091,444,163,309,570
18/07/2024;6,413,631,384,360,680;12,660,164,580,073,400;33,459,451,713,593,400
19/07/2024;6,395,956,900,809,370;12,614,562,931,822,500;25,976,148,878,632,100
20/07/2024;6,668,954,880,734,950;13,161,473,983,437,100;36,994,610,752,230,400
21/07/2024;6,720,606,470,614,890;13,256,589,794,679,900;17,353,396,168,041,600
22/07/2024;6,808,813,996,324,530;1,343,346,742,483,070;2,707,877,182,795,190
23/07/2024;6,760,771,339,918,870;13,332,018,810,917,700;4,315,759,365,180,310
24/07/2024;6,594,241,746,522,830;13,009,635,911,155,300;3,610,053,609,518,870
25/07/2024;6,540,353,513,022,520;12,904,470,660,283,100;28,680,123,269,715,400
26/07/2024;6,574,996,361,965,330;1,297,125,144,853,130;35,836,896,135,542,800
27/07/2024;679,202,964,857,025;13,399,279,668,986,000;30,821,370,069,206,200
28/07/2024;6,805,540,838,968,730;1,342,889,431,798,830;30,976,752,616,761,900
29/07/2024;682,422,474,440,493;13,462,633,823,695,500;1,717,524,402,036,540
30/07/2024;6,677,032,091,848,260;13,175,814,134,972,500;4,252,904,366,745,020
31/07/2024;6,621,905,102,486,100;1,306,758,338,817,980;28,892,376,510,689,500
01/08/2024;64,679,778,647,032,500;12,754,014,737,420,500;31,403,681,581,194,000
02/08/2024;6,535,752,960,767,430;1,289,157,073,527,520;3,891,130,244,760,910
03/08/2024;6,140,729,547,397,450;R$ 1.211.854.070.245,47;390,043,216,163,716
04/08/2024;607,387,449,250,574;11,979,621,707,187,700;32,885,545,023,712,600
05/08/2024;58,006,206,586,686,700;11,478,549,059,216,400;33,664,501,541,451,100
06/08/2024;5,395,626,184,159,740;10,648,890,390,138,200;12,024,597,238,937,100
07/08/2024;5,595,984,107,399,350;11,040,194,193,166,800;5,262,010,083,347,090
08/08/2024;5,509,995,181,146,730;10,885,667,035,854,300;4,160,591,890,341,170
09/08/2024;6,185,903,159,904,160;12,183,428,912,786,000;49,201,548,320,290,700
10/08/2024;60,912,588,533,350,800;11,983,005,049,592,500;3,380,420,892,847,930
11/08/2024;6,088,770,861,641,500;1,201,818,989,571,270;13,418,919,090,197,200
12/08/2024;5,880,423,449,992,600;11,591,468,153,976,200;21,715,994,493,456,800
13/08/2024;5,935,007,433,270,690;11,714,417,972,338,900;3,940,329,638,584,330
14/08/2024;6,060,122,317,789,720;11,957,980,131,908,400;31,955,576,195,246,200
15/08/2024;5,873,919,382,231,010;11,594,792,772,277,500;2,807,991,139,767,290
16/08/2024;5,762,411,692,852,190;11,371,418,368,258,600;33,490,251,842,381,600
17/08/2024;5,888,192,579,151,210;11,627,160,638,501,100;30,368,238,897,207,100
18/08/2024;5,943,079,163,445,860;11,732,704,974,311,700;1,246,743,713,405,580
19/08/2024;58,438,293,742,685,400;11,562,172,052,941,600;1,765,602,756,372,500
20/08/2024;59,574,945,812,940,800;1,176,063,402,361,810;24,031,330,179,258,900
21/08/2024;5,906,012,610,074,130;11,660,888,633,230,800;31,470,716,090,619,100
22/08/2024;6,114,468,762,866,610;12,070,990,494,025,100;3,296,096,501,060,800
23/08/2024;6,038,754,062,321,360;11,923,083,827,138,300;28,170,302,505,847,400
24/08/2024;6,404,968,561,555,570;12,619,164,340,750,100;4,503,866,575,942,130
25/08/2024;641,571,606,134,782;12,649,618,879,989,800;22,029,153,446,354,300
26/08/2024;6,426,581,631,272,860;12,692,910,772,701,100;17,875,230,147,044,300
27/08/2024;6,292,258,634,676,260;12,424,878,236,112,600;17,894,692,681,091,800
28/08/2024;59,526,560,879,590,900;11,767,622,443,080,700;3,813,172,742,791,780
29/08/2024;5,901,529,633,887,940;1,166,032,395,735,940;4,201,898,957,242,780
30/08/2024;593,515,794,909,728;1,171,762,256,043,910;32,563,333,956,986,000
31/08/2024;59,156,246,036,463,500;11,682,472,057,009,600;44,038,496,614,947,500
01/09/2024;5,896,023,658,664,580;11,642,783,092,712,600;11,399,086,336,303,300
02/09/2024;5,735,771,617,282,240;11,331,330,276,606,100;2,546,562,187,797,040
03/09/2024;5,910,873,235,863,680;11,684,102,939,159,800;2,801,278,229,096,620
04/09/2024;57,504,538,586,220,400;1,137,361,604,370,570;2,682,998,337,035,860
05/09/2024;5,798,784,601,410,060;1,144,983,177,152,220;375,503,806,967,459
06/09/2024;56,132,404,732,088,500;11,092,125,530,224,100;30,005,773,445,693,700
07/09/2024;5,392,335,611,071,900;10,654,620,410,805,100;5,026,081,655,681,660
08/09/2024;541,509,383,589,072;10,689,547,278,902,000;17,048,448,412,007,100
09/09/2024;5,479,240,755,768,570;1,085,390,277,573,520;1,864,482,366,223,430
10/09/2024;57,049,118,751,143,200;11,268,400,696,318,100;3,565,541,944,807,040
11/09/2024;5,762,416,178,336,140;11,379,287,778,385,200;2,967,609,330,230,690
12/09/2024;57,381,764,445,000,400;1,134,292,554,478,840;377,656,527,352,964
13/09/2024;58,106,951,229,815,200;1,148,469,900,814,250;3,417,785,993,302,330
14/09/2024;6,062,062,747,295,750;11,978,323,229,160,100;3,191,974,072,376,020
15/09/2024;6,000,329,940,083,040;11,852,559,441,248,400;15,800,120,841,166,700
16/09/2024;5,921,480,226,801,800;11,696,775,170,830,600;17,289,597,542,866,700
17/09/2024;58,211,123,231,286,200;11,504,991,944,099,300;32,196,570,894,402,100
18/09/2024;603,170,319,794,625;11,918,185,523,636,100;3,419,117,011,778,260
19/09/2024;6,144,041,208,494,500;12,118,378,535,489,200;404,453,394,151,129
20/09/2024;6,296,652,931,910,510;12,438,715,902,714,900;4,195,908,071,628,770
21/09/2024;63,128,224,540,748,200;12,464,759,811,891,300;35,587,830,476,533,300
22/09/2024;63,403,402,349,259,300;R$ 1.254.104.417.392,48;12,938,083,115,659,300
23/09/2024;6,358,259,956,924,820;12,558,992,863,801,900;20,349,365,412,816,700
24/09/2024;6,332,702,654,450,200;12,510,950,792,470,400;23,998,847,798,757,600
25/09/2024;6,433,414,274,876,090;12,711,836,463,565,700;3,149,098,459,370,590
26/09/2024;6,315,189,959,401,330;1,245,721,254,991,300;26,087,643,765,748,100
27/09/2024;6,513,076,884,023,230;1,287,151,352,432,840;3,799,556,890,394,450
28/09/2024;6,579,100,212,541,740;12,997,082,261,820,700;32,664,917,503,931,100
29/09/2024;6,593,410,709,441,350;13,032,176,877,178,500;1,534,291,100,284,780
30/09/2024;6,566,368,986,662,330;12,978,256,150,763,300;12,948,707,838,938,300
01/10/2024;6,324,327,532,464,380;12,495,778,034,021,700;3,512,444,678,927,110
02/10/2024;60,872,668,543,725,500;12,029,271,090,175,400;5,425,148,843,395,020
03/10/2024;6,065,555,979,196,840;11,986,520,984,934,800;4,187,073,129,186,730
04/10/2024;6,072,786,395,169,290;12,004,912,376,955,100;3,771,113,844,176,230
05/10/2024;6,210,301,047,283,250;1,226,663,492,771,040;30,349,059,838,684,500
06/10/2024;62,091,932,585,194,000;1,226,761,949,791,160;11,095,453,162,990,600
07/10/2024;6,281,179,972,811,260;1,241,834,324,867,650;14,592,422,860,685,400
08/10/2024;6,228,739,010,510,680;12,310,916,966,200,900;3,387,887,614,730,250
09/10/2024;62,185,230,423,727,500;12,297,171,805,924,300;2,862,642,927,655,380
10/10/2024;6,059,715,045,618,270;11,977,364,502,804,100;28,530,748,117,898,700
11/10/2024;6,019,518,073,772,450;11,896,916,713,751,400;29,481,971,885,649,700
12/10/2024;6,239,234,048,293,150;1,233,357,176,570,330;32,008,659,336,482,600
13/10/2024;6,320,777,062,127,550;12,490,022,727,172,200;17,665,963,646,417,100
14/10/2024;62,829,533,686,088,800;12,412,419,709,510,200;16,784,552,979,060,400
15/10/2024;6,604,999,492,708,020;13,060,856,139,978,000;4,655,379,613,414,600
16/10/2024;6,696,221,994,496,790;1,323,774,576,161,620;5,179,793,287,682,800
17/10/2024;6,764,754,414,766,870;1,337,304,399,194,880;4,064,049,538,019,590
18/10/2024;6,732,810,527,002,980;13,303,877,286,238,100;3,451,207,235,792,080
19/10/2024;6,846,561,920,668,730;13,535,417,993,034,800;39,984,956,633,228,000
20/10/2024;6,838,887,128,965,270;13,519,423,476,111,900;14,110,889,435,452,600
21/10/2024;6,896,282,918,045,690;13,623,816,844,599,000;17,253,863,432,786,900
22/10/2024;6,739,485,775,735,610;13,323,268,585,744,400;4,048,549,609,195,000
23/10/2024;6,735,104,793,512,490;13,314,268,585,084,000;3,139,838,996,738,110
24/10/2024;6,668,396,806,542,300;13,182,854,375,462,700;32,676,918,488,059
25/10/2024;6,821,405,205,157,400;13,478,881,090,105,800;3,589,260,657,003,540
26/10/2024;6,658,566,535,501,440;1,313,975,091,942,220;48,426,924,850,053,400
27/10/2024;670,181,650,170,265;13,251,921,186,372,500;2,116,946,778,989,260
28/10/2024;6,793,855,412,885,670;13,433,505,499,001,200;16,533,385,730,434,100
29/10/2024;69,845,304,531,169;13,808,749,230,964,100;4,199,054,038,496,550
30/10/2024;7,278,111,308,158,130;14,393,104,200,893,600;6,548,778,200,497,010
31/10/2024;7,234,262,171,127,980;14,310,855,529,001,900;4,349,814,431,367,300
01/11/2024;7,026,499,735,573,270;13,901,959,082,929,300;45,907,074,188,570,100
02/11/2024;6,950,792,256,395,640;1,374,687,306,836,920;5,486,309,226,131,100
03/11/2024;6,929,916,036,699,410;13,705,168,563,657,900;14,709,379,754,965,900
04/11/2024;6,880,350,626,277,460;13,623,020,322,180,100;37,659,435,506,757,000
05/11/2024;6,779,329,782,704,760;13,401,925,104,799,500;4,618,311,099,379,160
06/11/2024;6,933,542,553,133,750;13,709,637,953,526,900;4,002,502,160,149,390
07/11/2024;7,562,088,606,963,190;14,963,927,038,409,000;12,849,253,466,823,800
08/11/2024;7,598,724,178,320,660;15,026,208,089,276,900;665,903,960,874,524
09/11/2024;765,500,213,845,611;15,140,487,438,891,200;50,687,468,387,720,300
10/11/2024;7,663,022,631,415,370;15,194,702,750,681,000;31,430,906,055,796,100
11/11/2024;8,046,671,654,833,540;1,590,846,468,754,060;9,347,312,620,767,860
12/11/2024;8,863,742,000,322,910;17,566,197,029,290,400;13,395,980,530,872,500
13/11/2024;8,826,459,974,582,890;17,411,131,724,821,200;15,235,681,169,444,900
14/11/2024;9,048,810,007,497,840;17,907,377,636,953,300;13,604,630,984,360,600
15/11/2024;8,740,751,273,710,120;1,726,797,438,787,210;9,964,939,184,708,350
16/11/2024;9,094,797,509,443,700;17,992,762,119,219,300;8,438,248,569,784,980
17/11/2024;9,060,645,489,380,700;17,904,157,696,354,900;49,255,174,407,368,700
18/11/2024;8,984,147,194,135,100;17,768,870,332,299,000;4,855,608,310,164,740
19/11/2024;9,053,462,459,650,290;17,909,176,173,924,400;7,739,172,418,419,340
20/11/2024;9,225,165,240,738,310;1,825,195,454,018,500;8,049,323,495,849,160
21/11/2024;9,421,702,229,634,200;1,862,618,759,426,140;8,074,727,208,024,820
22/11/2024;9,850,911,859,102,430;19,482,845,569,820,400;1,181,638,520,223,170
23/11/2024;9,892,749,494,553,400;19,580,910,009,578,300;8,574,617,456,398,600
24/11/2024;9,767,946,381,643,030;1,931,255,637,661,500;4,741,420,020,670,340
25/11/2024;980,159,355,289,458;19,394,464,847,274,200;5,066,568,024,686,770
26/11/2024;9,300,470,093,103,280;18,387,886,778,738,600;894,763,212,160,935
27/11/2024;9,193,183,077,291,820;18,199,905,144,060,800;9,738,923,931,552,950
28/11/2024;9,598,118,057,210,560;1,899,088,665,519,220;81469353260
29/11/2024;9,566,159,595,817,850;R$ 1.892.297.852.304,72;4,906,793,202,440,320
30/11/2024;974,532,473,451,042;19,268,260,793,902,400;746,700,316,355,065
01/12/2024;9,651,314,234,698,220;19,100,228,142,698,800;43,580,019,720,720,600
02/12/2024;9,731,170,719,084,320;19,258,084,164,775,000;49,147,687,432,565,800
03/12/2024;958,331,362,300,365;1,896,576,914,275,520;10,101,986,136,149,200
04/12/2024;9,603,163,097,759,830;19,009,221,674,933,600;87,935,752,287,975
05/12/2024;988,814,694,561,823;19,572,761,926,042,600;982,307,842,980,459
06/12/2024;9,720,150,036,407,740;19,207,425,515,036,000;19,046,029,353,153,800
07/12/2024;9,997,385,150,659,820;19,783,899,720,437,900;11,581,263,202,044,700
08/12/2024;9,978,182,999,198,170;19,747,390,916,207,500;610,611,361,997,846
09/12/2024;1,012,353,717,025,310;20,032,389,676,388,200;6,267,776,478,505,400
10/12/2024;9,735,394,700,820,880;19,260,476,901,576,200;14,684,684,321,151,600
11/12/2024;9,664,971,446,771,530;19,131,157,787,282,800;12,583,597,774,251,100
12/12/2024;10,112,361,811,033,600;2,001,746,436,338,840;11,848,495,796,076,800
13/12/2024;10,000,080,836,535,100;19,791,661,499,633,000;10,009,204,331,981,200
14/12/2024;10,135,222,971,292,200;20,054,060,212,358,300;7,880,290,327,885,960
15/12/2024;10,136,701,064,553,300;20,076,463,866,988,600;5,732,192,484,441,530
16/12/2024;10,472,150,151,808,900;20,754,878,165,601,900;7,064,507,462,452,860
17/12/2024;10,607,410,723,541,100;2,097,460,193,710,780;11,518,473,775,933,500
18/12/2024;106,034,913,402,645;21,006,298,500,649,100;934,178,262,501,972
19/12/2024;1,003,555,761,481,500;1,985,284,833,093,570;11,369,202,588,544,700
20/12/2024;9,785,135,377,075,800;19,370,222,299,722,000;10,061,155,488,724,100
21/12/2024;9,769,143,431,692,650;19,323,733,081,160,100;11,234,086,400,662,800
22/12/2024;9,720,282,496,847,630;1,922,768,195,068,160;5,305,838,263,948,840
23/12/2024;9,509,427,394,862,170;18,845,991,491,924,500;4,461,901,710,536,950
24/12/2024;9,464,491,085,464,320;18,749,129,757,866,600;6,493,779,029,261,120
25/12/2024;9,869,571,400,782,600;1,951,173,788,529,110;4,916,908,828,215,740
26/12/2024;9,934,495,417,367,220;19,664,811,593,541,100;3,396,374,985,644,740
27/12/2024;9,567,831,244,565,400;18,947,442,519,861,000;4,504,934,238,818,840
28/12/2024;9,433,194,727,053,070;1,867,708,753,554,920;41,498,540,807,666,900
29/12/2024;9,518,461,945,288,600;18,855,565,522,314,300;22,429,850,903,940,000
30/12/2024;9,366,344,751,964,060;18,548,726,057,388,000;24,065,314,499,502,200
31/12/2024;9,262,728,213,113,270;1,833,188,187,477,530;575,951,641,394,709
01/01/2025;9,350,785,874,741,490;R$ 1.851.839.954.625,13;4,532,746,490,774,360
02/01/2025;943,841,761,153,871;18,691,933,191,402,400;23,275,007,789,496,300
03/01/2025;9,685,214,681,235,070;R$ 1.917.905.016.063,62;45,157,338,602,617,500
04/01/2025;9,808,434,279,280,750;19,428,348,293,499,500;3,572,164,594,810,050
05/01/2025;9,825,673,876,849,930;1,946,611,205,641,350;20,979,035,420,980,700
06/01/2025;9,836,458,946,599,830;19,483,398,987,188,500;200,602,938,347,155
07/01/2025;10,222,939,453,189,700;20,248,251,786,198,200;4,611,138,733,446,170
08/01/2025;9,695,209,886,774,950;19,191,331,870,813,100;6,061,025,714,715,400
09/01/2025;9,501,671,440,989,170;18,853,133,549,137,200;6,579,046,983,834,390
10/01/2025;9,237,627,578,346,100;18,329,336,281,179,400;6,585,088,157,476,180
11/01/2025;947,366,267,420,969;1,876,836,759,923,390;63,433,655,716,757,000
12/01/2025;9,455,955,167,224,210;18,742,862,433,778,500;1,783,642,316,841,620
13/01/2025;9,445,477,089,638,800;18,703,148,823,069,200;1,960,893,259,553,290
14/01/2025;944,563,493,746,993;18,706,093,678,048,200;7,632,833,023,331,130
15/01/2025;9,657,407,768,799,190;19,126,033,326,241,100;5,124,172,822,881,710
16/01/2025;10,031,315,239,828,400;19,868,314,306,518,600;57,637,319,739,543,300
17/01/2025;10,004,457,926,776,300;1,980,935,754,458,280;501,501,024,972,729
18/01/2025;10,416,069,358,484,200;20,638,546,638,340,700;6,913,511,773,200,060
19/01/2025;10,433,461,575,724,300;20,671,511,953,620,400;4,941,644,774,913,050
20/01/2025;10,127,533,714,814,200;20,148,428,088,495,000;7,297,031,368,392,320
21/01/2025;10,176,490,860,170,500;20,178,370,682,021,300;12,015,852,316,688,300
22/01/2025;1,061,822,368,201,810;R$ 2.098.829.000.928,49;953,442,900,578,965
23/01/2025;10,367,353,509,537,700;20,542,886,617,939,700;5,503,066,960,256,550
24/01/2025;10,406,760,991,206,900;R$ 2.062.360.759.045,00;10,245,522,737,120,700
25/01/2025;10,483,519,253,555,900;2,076,156,720,642,780;514,187,863,627,815
26/01/2025;10,479,604,077,738,200;20,776,478,175,313,400;22,740,744,964,719,200
27/01/2025;10,255,224,874,280,200;2,036,324,005,947,400;2,063,981,838,026,940
28/01/2025;10,195,846,953,745,500;20,192,955,412,135,200;9,319,164,378,324,730
29/01/2025;10,131,311,264,498,200;20,070,722,015,075,200;4,578,052,681,356,260
30/01/2025;10,371,897,939,813,600;R$ 2.056.581.551.171,70;4,742,540,164,153,090
31/01/2025;1,047,815,135,100,100;20,767,601,532,606,100;42,122,570,869,034,300
01/02/2025;10,238,239,409,722,100;2,028,504,133,577,480;3,718,781,922,835,320
02/02/2025;10,067,478,762,544,900;19,964,237,112,617,200;2,282,777,612,248,360
03/02/2025;9,756,831,653,024,870;19,336,914,397,922,500;5,978,423,433,221,200
04/02/2025;1,014,668,606,657,030;20,111,213,745,118,800;12,216,396,923,523,600
05/02/2025;9,811,843,921,664,460;19,435,352,911,721,500;7,319,669,305,798,110
06/02/2025;9,658,288,682,919,050;1,912,584,628,590,300;4,884,895,893,179,220
07/02/2025;9,663,541,875,332,210;19,150,937,560,575,600;44,462,180,396,172,500
08/02/2025;965,584,563,096,667;1,911,296,376,425,350;5,707,772,234,022,420
